city_id,city_name,state,station_id,station_name,station_latitude,station_longitude,distance_metres,pm25_sensor_ids
MUM,Mumbai,Maharashtra,11611,"Malad West, Mumbai - IITM",19.19709,72.82204,14627.1811464,"39454,12236426"
MUM,Mumbai,Maharashtra,11612,"Sector-19A Nerul, Navi Mumbai - IITM",19.044,73.03250000000001,16673.93954344,39460
MUM,Mumbai,Maharashtra,12024,"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084,4235.04683495,"12442196,40571"
MUM,Mumbai,Maharashtra,12039,"Khindipada-Bhandup West, Mumbai - IITM",19.164394,72.928297,11139.12815623,"12236394,40608"
MUM,Mumbai,Maharashtra,12040,"Mulund West, Mumbai - MPCB",19.175,72.9419,12873.14149117,"12236481,40641"
MUM,Mumbai,Maharashtra,12044,"Kandivali East, Mumbai - MPCB",19.2058,72.8682,14402.76780295,"40650,12236472"
MUM,Mumbai,Maharashtra,60661,"Siddharth Nagar-Worli, Mumbai - IITM",19.000083,72.813993,10751.39492074,389761
MUM,Mumbai,Maharashtra,3409322,"Pimpleshwar Mandir, Thane - MPCB",19.192056,72.9585188,15405.62634777,12235644
MUM,Mumbai,Maharashtra,3409323,"Worli, Mumbai - MPCB",18.9936162,72.8128113,11393.91954551,12235914
MUM,Mumbai,Maharashtra,3409328,"Bandra Kurla Complex, Mumbai - IITM",19.0627,72.84614,3633.27527806,12708246
MUM,Mumbai,Maharashtra,3409329,"Deonar, Mumbai - IITM",19.04946,72.923,5600.34155258,12236385
MUM,Mumbai,Maharashtra,3409469,"Kasarvadavali, Thane - MPCB",19.26777,72.97182,23422.79372213,12238258
MUM,Mumbai,Maharashtra,3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",19.02579,73.10297,24354.5598231,12238276
MUM,Mumbai,Maharashtra,3409472,"Upvan Fort, Thane - MPCB",19.222279,72.957979,18262.19865187,12238285
MUM,Mumbai,Maharashtra,3409476,"CBD Belapur, Belapur - MPCB",19.0243902,73.0406721,18080.74896006,12238321
MUM,Mumbai,Maharashtra,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",19.090337,73.014232,14455.94755414,12238330
MUM,Mumbai,Maharashtra,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923,24710.60062131,12238339
MUM,Mumbai,Maharashtra,3409479,"Mindspace-Malad West, Mumbai - MPCB",19.1878657,72.8304069,13345.08760063,12238348
MUM,Mumbai,Maharashtra,3409482,"Bandra Kurla Complex, Mumbai - MPCB",19.065931,72.862131,1981.72992894,12238375
MUM,Mumbai,Maharashtra,3409483,"Chembur, Mumbai - MPCB",19.0364585,72.8954371,4758.49170003,12238384
MUM,Mumbai,Maharashtra,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",19.0632143,72.8456324,3659.78623126,12238411
MUM,Mumbai,Maharashtra,3409487,"Sanpada, Navi Mumbai - MPCB",19.0575752,73.0151367,14608.27234408,12243949
MUM,Mumbai,Maharashtra,3409510,"Byculla, Mumbai - BMC",18.9767,72.838,11759.52036026,12238567
MUM,Mumbai,Maharashtra,3409511,"Shivaji Nagar, Mumbai - BMC",19.060498,72.923356,5102.44423724,12238576
MUM,Mumbai,Maharashtra,3409512,"Kandivali West, Mumbai - BMC",19.215859,72.831718,16219.65304534,12238585
MUM,Mumbai,Maharashtra,3409513,"Sewri, Mumbai - BMC",19.000084,72.85673,8688.43751288,12238594
MUM,Mumbai,Maharashtra,3409514,"Ghatkopar, Mumbai - BMC",19.083694,72.920967,4632.45448694,12238603
PUN,Pune,Maharashtra,2585,AAQMS Karve Road Pune,18.497484,73.81349,5220.47290135,5354
PUN,Pune,Maharashtra,5661,"Karve Road Pune, Pune - MPCB",18.5011743,73.8165527,4743.51135104,"15154,12235540"
PUN,Pune,Maharashtra,11608,"Bhosari, Pune - IITM",18.640051,73.848956,13269.02326265,39439
PUN,Pune,Maharashtra,11609,"Mhada Colony, Pune - IITM",18.57304,73.927715,9495.18543816,"39444,12236443"
PUN,Pune,Maharashtra,11610,"Transport Nagar-Nigdi, Pune - IITM",18.664282,73.763966,18693.12637018,12236457
PUN,Pune,Maharashtra,11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,1308.24268876,"39466,12236463"
PUN,Pune,Maharashtra,12042,"Alandi, Pune - IITM",18.675076,73.892743,17538.19379243,40606
PUN,Pune,Maharashtra,60658,"Hadapsar, Pune - IITM",18.501793,73.927532,7757.92735601,"389762,12236449"
PUN,Pune,Maharashtra,60660,"MIT-Kothrud, Pune - IITM",18.517754,73.8214883,3729.54896115,389757
PUN,Pune,Maharashtra,3409331,"Bhosari, Pune - IITM",18.640051,73.848956,13269.02326265,12304615
PUN,Pune,Maharashtra,3409435,"Gavalinagar, Pimpri Chinchwad - MPCB",18.63673,73.82487,13307.34556626,12237987
PUN,Pune,Maharashtra,3409436,"Park Street Wakad, Pimpri Chinchwad - MPCB",18.59051,73.77946,11256.59701225,12237996
PUN,Pune,Maharashtra,3409437,"Thergaon, Pimpri Chinchwad - MPCB",18.616318,73.765797,14310.72003718,12243017
PUN,Pune,Maharashtra,3409438,"Katraj Dairy, Pune - MPCB",18.45445,73.854155,7304.68922684,12248370
PUN,Pune,Maharashtra,3409439,"Savitribai Phule Pune University, Pune - MPCB",18.547056,73.826908,4312.6959628,12238005
PUN,Pune,Maharashtra,3409523,"Bhumkar Nagar, Pune - IITM",18.60577,73.749976,14704.31853464,12238676
PUN,Pune,Maharashtra,3409526,"Panchawati_Pashan, Pune - IITM",18.536457,73.805454,5695.2311027,12238693
PUN,Pune,Maharashtra,3409528,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",18.614767,73.799516,12064.00549479,12238710
PUN,Pune,Maharashtra,3410005,"Dhankawadi, Pune - IITM",18.459883,73.852193,6715.27732136,12238734
KOL,Kolkata,West Bengal,716,"Rabindra Bharati University, Kolkata - WBSPCB",22.627875,88.3804,6351.83448442,1242
KOL,Kolkata,West Bengal,910,Victoria Memorial - WBSPCB,22.572646,88.36389499999996,5.11983963,13556
KOL,Kolkata,West Bengal,2460,US Diplomatic Post: Kolkata,22.547142,88.351048,3113.67775487,4724
KOL,Kolkata,West Bengal,5614,"Padmapukur, Howrah - WBPCB",22.5687319,88.2797276,8667.20943611,"14883,12234975"
KOL,Kolkata,West Bengal,6310,"Rabindra Bharati University, Kolkata - WBPCB",22.5824635,88.35724470000001,1288.9838743,1715600
KOL,Kolkata,West Bengal,6946,"Belur Math, Howrah - WBPCB",22.629801,88.352017,6451.11335575,"12235814,20038"
KOL,Kolkata,West Bengal,6950,"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,8136.2526838,"19997,12235887"
KOL,Kolkata,West Bengal,6981,"Fort William, Kolkata - WBPCB",22.55664,88.342674,2808.80322413,"12235878,20203"
KOL,Kolkata,West Bengal,8172,US Diplomatic Post: Kolkata,22.56263,88.36304,1107.59513784,5077640
KOL,Kolkata,West Bengal,10633,"Victoria, Kolkata - WBPCB",22.5448082,88.3403691,3915.24085393,"12235680,35356"
KOL,Kolkata,West Bengal,10844,"Ghusuri, Howrah - WBPCB",22.611968,88.347422,4677.24663549,"36270,12235496"
KOL,Kolkata,West Bengal,10851,"Bidhannagar, Kolkata - WBPCB",22.58157048,88.41002457,4846.31224931,"36317,12235994"
KOL,Kolkata,West Bengal,10904,"Rabindra Sarobar, Kolkata - WBPCB",22.51106,88.35142,6934.6572958,"12235967,36609"
KOL,Kolkata,West Bengal,10918,"Ballygunge, Kolkata - WBPCB",22.5367507,88.3638022,3969.88652517,"36640,12236012"
KOL,Kolkata,West Bengal,1236037,Dhopagachi,22.3743,88.415,22580.05156774,6530267
KOL,Kolkata,West Bengal,3409320,"Rabindra Bharati University, Kolkata - WBPCB",22.627875,88.3804,6351.83448442,12235565
KOL,Kolkata,West Bengal,3409509,"SVSPA Campus, Barrackpore - WBPCB",22.7605581,88.3617589,20815.52589537,12238558
KOL,Kolkata,West Bengal,3409524,"Botanical Garden, Howrah - WBPCB",22.554954,88.292568,7592.20524886,12243958
KOL,Kolkata,West Bengal,3409530,"Dasnagar, Howrah - WBPCB",22.6025571,88.3105664,6409.63350034,12244866
BLR,Bengaluru,Karnataka,412,"Peenya, Bengaluru - KSPCB",13.0339,77.51321111,11200.94027475,13852
BLR,Bengaluru,Karnataka,594,"BTM Layout, Bengaluru - KSPCB",12.912811110000002,77.60921944,6694.48424303,13836
BLR,Bengaluru,Karnataka,2592,"BWSSB Kadabesanahalli, Bengaluru - KSPCB",12.93890556,77.69727222,11712.8259487,13898
BLR,Bengaluru,Karnataka,5547,"BWSSB Kadabesanahalli, Bengaluru - CPCB",12.9352049,77.6814488,10247.66666058,14641
BLR,Bengaluru,Karnataka,5548,"BTM Layout, Bengaluru - CPCB",12.9135218,77.5950804,6425.4026531,"12235361,14635"
BLR,Bengaluru,Karnataka,5607,"Peenya, Bengaluru - CPCB",13.0270199,77.494094,12508.99094778,"14859,12235370"
BLR,Bengaluru,Karnataka,6973,"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,5697.54897233,"20162,12235267"
BLR,Bengaluru,Karnataka,6974,"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784,6333.84867243,"20165,12235240"
BLR,Bengaluru,Karnataka,6975,"Silk Board, Bengaluru - KSPCB",12.917348,77.622813,6737.56032979,"20156,12235285"
BLR,Bengaluru,Karnataka,6983,"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901,3689.98907492,"20199,12235258"
BLR,Bengaluru,Karnataka,6984,"Hebbal, Bengaluru - KSPCB",13.029152,77.585901,6436.56338043,"12235249,20212"
BLR,Bengaluru,Karnataka,229473,blore_India_07_14_official,13.003347077,77.628012188,5047.3110217,1321837
BLR,Bengaluru,Karnataka,2498781,SiriJaya,12.909153635368195,77.52476183092863,10254.52919094,7951363
BLR,Bengaluru,Karnataka,3409312,"BWSSB Kadabesanahalli, Bengaluru - CPCB",12.9352049,77.6814488,10247.66666058,14406995
BLR,Bengaluru,Karnataka,3409385,"RVCE-Mailasandra, Bengaluru - KSPCB",12.921418,77.502466,11435.29974525,12237573
BLR,Bengaluru,Karnataka,3409388,"Kasturi Nagar, Bengaluru - KSPCB",13.003872,77.664217,8354.09315747,12237600
BLR,Bengaluru,Karnataka,3409393,"Shivapura_Peenya, Bengaluru - KSPCB",13.0246342,77.5080115,11075.36857428,12237645
BLR,Bengaluru,Karnataka,3409434,"Jigani, Bengaluru - KSPCB",12.7816279,77.6299145,21363.17443795,12243008
BLR,Bengaluru,Karnataka,6119271,Kumaraswamy Layout,12.9044,77.5649,8102.82169756,14551750
BLR,Bengaluru,Karnataka,6146655,Bellandur,12.9178128,77.6955288,12463.82514716,14754075
BLR,Bengaluru,Karnataka,6206921,Koramangala,12.9370223,77.6115928,4246.50066873,15203555
CHE,Chennai,Tamil Nadu,378,Alandur Bus Depot,12.99711389,80.19151667,12783.56006329,14304
CHE,Chennai,Tamil Nadu,2461,US Diplomatic Post: Chennai,13.052371,80.251932,3924.46876464,4725
CHE,Chennai,Tamil Nadu,2549,IIT,12.992513890000001,80.23744722,10609.30270551,14320
CHE,Chennai,Tamil Nadu,2586,"Manali, Chennai - CPCB",13.164544,80.26285,9094.44810522,"12235653,14319"
CHE,Chennai,Tamil Nadu,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,9203.25062234,"12235531,15136"
CHE,Chennai,Tamil Nadu,8558,Chennai,13.08784,80.278475,1017.00990678,5077812
CHE,Chennai,Tamil Nadu,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,9333.51362467,"36018,12235796"
