area_id,area_name,state,district_or_city,area_type,area_latitude,area_longitude,station_id,station_name,station_latitude,station_longitude,distance_metres,sensor_id,pollutant_code,parameter_id,source_unit,sensor_first_utc,sensor_last_utc,source_system,source_url,regulatory_use,evidence_tier
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6356,"Pusa, Delhi - DPCC",28.639645,77.146262,8326.33019575,12235316,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6356,"Pusa, Delhi - DPCC",28.639645,77.146262,8326.33019575,12235318,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6356,"Pusa, Delhi - DPCC",28.639645,77.146262,8326.33019575,12235319,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6356,"Pusa, Delhi - DPCC",28.639645,77.146262,8326.33019575,12235320,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6356,"Pusa, Delhi - DPCC",28.639645,77.146262,8326.33019575,12235321,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6356,"Pusa, Delhi - DPCC",28.639645,77.146262,8326.33019575,12235323,so2,101,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6357,"Punjabi Bagh, Delhi - DPCC",28.674045000000003,77.13102300000001,4343.49690479,17769,co,4,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6357,"Punjabi Bagh, Delhi - DPCC",28.674045000000003,77.13102300000001,4343.49690479,17771,no2,5,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6357,"Punjabi Bagh, Delhi - DPCC",28.674045000000003,77.13102300000001,4343.49690479,17774,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6357,"Punjabi Bagh, Delhi - DPCC",28.674045000000003,77.13102300000001,4343.49690479,17768,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6357,"Punjabi Bagh, Delhi - DPCC",28.674045000000003,77.13102300000001,4343.49690479,17776,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6357,"Punjabi Bagh, Delhi - DPCC",28.674045000000003,77.13102300000001,4343.49690479,17778,so2,6,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,12209.6337906,17772,co,4,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,12209.6337906,12234773,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,12209.6337906,12234775,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,12209.6337906,17773,no2,5,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,12209.6337906,12234776,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,12209.6337906,17777,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,12209.6337906,17775,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,12209.6337906,12234777,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,12209.6337906,12234778,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,12209.6337906,17770,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,12209.6337906,17779,so2,6,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,12209.6337906,12234780,so2,101,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,19711.89256724,17792,co,4,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,19711.89256724,12234730,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,19711.89256724,17791,no2,5,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,19711.89256724,12234732,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,19711.89256724,36058,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,19711.89256724,12234733,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,19711.89256724,36050,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,19711.89256724,12234734,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,19711.89256724,12234735,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,19711.89256724,17790,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,19711.89256724,12234737,so2,101,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,19711.89256724,17780,so2,6,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,16751.42067873,12235042,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,16751.42067873,19901,co,4,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,16751.42067873,12235044,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,16751.42067873,19902,no2,5,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,16751.42067873,12235045,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,16751.42067873,19903,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,16751.42067873,12235046,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,16751.42067873,19904,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,16751.42067873,12235047,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,16751.42067873,19900,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,16751.42067873,12235049,so2,101,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,16751.42067873,19899,so2,6,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6931,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,15048.82588577,12235015,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6931,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,15048.82588577,19957,co,4,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6931,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,15048.82588577,12235017,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6931,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,15048.82588577,19956,no2,5,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6931,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,15048.82588577,19954,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6931,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,15048.82588577,12235018,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6931,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,15048.82588577,12235019,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6931,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,15048.82588577,19906,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6931,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,15048.82588577,20150,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6931,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,15048.82588577,12235020,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6931,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,15048.82588577,12235022,so2,101,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6931,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,15048.82588577,20147,so2,6,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6932,"Alipur, Delhi - DPCC",28.815329,77.15301,13278.05448925,19939,co,4,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6932,"Alipur, Delhi - DPCC",28.815329,77.15301,13278.05448925,12235693,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6932,"Alipur, Delhi - DPCC",28.815329,77.15301,13278.05448925,19948,no2,5,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6932,"Alipur, Delhi - DPCC",28.815329,77.15301,13278.05448925,12235695,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6932,"Alipur, Delhi - DPCC",28.815329,77.15301,13278.05448925,19950,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6932,"Alipur, Delhi - DPCC",28.815329,77.15301,13278.05448925,12235696,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6932,"Alipur, Delhi - DPCC",28.815329,77.15301,13278.05448925,12235697,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6932,"Alipur, Delhi - DPCC",28.815329,77.15301,13278.05448925,19936,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6932,"Alipur, Delhi - DPCC",28.815329,77.15301,13278.05448925,19935,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6932,"Alipur, Delhi - DPCC",28.815329,77.15301,13278.05448925,12235698,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6932,"Alipur, Delhi - DPCC",28.815329,77.15301,13278.05448925,12235700,so2,101,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6932,"Alipur, Delhi - DPCC",28.815329,77.15301,13278.05448925,19912,so2,6,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6936,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,17713.59334552,19940,co,4,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6936,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,17713.59334552,14233899,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6936,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,17713.59334552,14233901,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6936,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,17713.59334552,19945,no2,5,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6936,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,17713.59334552,19931,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6936,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,17713.59334552,14233902,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6936,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,17713.59334552,19928,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6936,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,17713.59334552,14233903,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6936,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,17713.59334552,14233904,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6936,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,17713.59334552,19922,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6936,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,17713.59334552,19920,so2,6,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6936,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,17713.59334552,14233906,so2,101,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6938,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,21088.8041207,12235128,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6938,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,21088.8041207,19926,co,4,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_ROH,Rohini pilot area,Delhi,North West Delhi,locality,28.7041,77.1025,6938,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,21088.8041207,12235130,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
